Date,TLT,IEF,SHY,TIP,IVV,LQD,DJP,GLD
2013-08-14,88.51900482177734,88.711181640625,78.66497039794922,100.70406341552734,148.53196716308594,90.0627212524414,37.58000183105469,129.0
2013-08-15,87.32360076904297,88.2197494506836,78.63699340820312,99.98365783691406,146.39596557617188,89.42462158203125,38.04999923706055,131.69000244140622
2013-08-16,87.02051544189453,87.8775405883789,78.64630126953125,99.515380859375,145.94949340820312,88.97789764404297,38.04999923706055,132.58000183105472
2013-08-19,86.26288604736328,87.50020599365234,78.62767791748047,98.92106628417969,145.01280212402344,88.49136352539062,38.209999084472656,132.00999450683594
2013-08-20,86.92794036865234,87.97407531738281,78.64630126953125,99.5334014892578,145.704345703125,89.0337142944336,38.02000045776367,132.44999694824222
2013-08-21,85.97667694091797,87.42121887207031,78.59968566894531,98.83098602294922,144.80270385742188,88.49931335449219,37.93999862670898,132.07000732421878
2013-08-22,86.85218048095703,87.38610076904297,78.57172393798828,98.87603759765624,146.11578369140625,88.90614318847656,37.88999938964844,132.80999755859378
2013-08-23,87.79502868652344,87.8775405883789,78.57172393798828,99.56942749023438,146.6673126220703,89.50434875488281,38.310001373291016,134.89999389648438
2013-08-26,88.23279571533203,88.05305480957031,78.59968566894531,99.9206314086914,146.08953857421875,89.68778991699219,38.70000076293945,135.44999694824222
2013-08-27,89.34400177001953,88.55326843261719,78.63699340820312,100.5329360961914,143.73468017578125,90.07071685791016,38.91999816894531,136.75
2013-08-28,88.62004089355469,88.19346618652344,78.59033966064453,100.16376495361328,144.22496032714844,90.08665466308594,38.88999938964844,136.71000671386722
2013-08-29,89.32717895507812,88.28120422363281,78.6090087890625,100.02867126464844,144.47877502441406,90.17437744140624,38.650001525878906,135.8699951171875
2013-08-30,89.22614288330078,88.114501953125,78.61834716796875,99.72252655029295,143.91854858398438,90.17437744140624,38.459999084472656,134.6199951171875
2013-09-03,87.96772003173828,87.6144027709961,78.58846282958984,99.2024383544922,144.63636779785156,89.81908416748047,38.77000045776367,136.41999816894528
2013-09-04,87.77357482910156,87.32437896728516,78.51387023925781,98.69763946533205,145.83566284179688,89.49099731445312,38.27999877929688,134.66000366210938
2013-09-05,86.54964447021484,86.65641021728516,78.4392318725586,97.98562622070312,145.9844970703125,88.75475311279297,38.11999893188477,132.19999694824222
2013-09-06,86.9801025390625,87.18378448486328,78.51387023925781,98.39122009277344,146.09832763671875,88.88278198242188,38.38999938964844,134.14999389648438
2013-09-09,87.02227783203125,87.35955047607422,78.53251647949219,98.5715103149414,147.55152893066406,89.11486053466797,38.25,133.91000366210938
2013-09-10,86.41462707519531,86.95525360107422,78.50455474853516,98.40924835205078,148.5757293701172,88.72272491455078,37.91999816894531,131.74000549316406
2013-09-11,87.1827163696289,87.39469146728516,78.5418472290039,98.96810913085938,149.07473754882812,89.13888549804688,37.9900016784668,131.69999694824222
2013-09-12,87.06454467773438,87.40349578857422,78.5418472290039,99.01316833496094,148.7683563232422,89.07484436035156,38.099998474121094,127.66999816894531
2013-09-13,87.40214538574219,87.51773834228516,78.5418472290039,99.00414276123048,148.97842407226562,89.1308364868164,38.02999877929688,127.81999969482422
